site,date,ACCUMULATED PRECIPITATION,SWE,AIR TEMP,DISCHARGE,ROS
990:WA:SNTL,2020-02-09,42.8,29.4,33.44,457.0,1.0
990:WA:SNTL,2020-02-10,42.8,29.4,33.26,404.0,1.0
990:WA:SNTL,2020-02-11,42.8,29.4,35.42,364.0,1.0
990:WA:SNTL,2020-02-12,42.8,29.4,33.98,334.0,1.0
990:WA:SNTL,2020-02-13,42.9,29.5,36.68,314.0,1.0
990:WA:SNTL,2020-02-14,43.0,29.6,36.32,298.0,1.0
990:WA:SNTL,2020-02-15,43.1,29.7,37.94,283.0,1.0
990:WA:SNTL,2020-02-16,43.2,29.8,34.52,268.0,1.0
990:WA:SNTL,2020-02-17,43.3,29.8,32.54,254.0,0.0
990:WA:SNTL,2020-02-18,43.3,29.8,31.64,240.0,0.0
990:WA:SNTL,2020-02-19,43.3,29.8,31.82,226.0,0.0
990:WA:SNTL,2020-02-20,43.3,29.8,32.54,216.0,0.0
990:WA:SNTL,2020-02-21,43.4,29.8,37.58,207.0,1.0
990:WA:SNTL,2020-02-22,43.5,29.8,37.76,197.0,1.0
990:WA:SNTL,2020-02-23,44.1,30.5,35.06,194.0,1.0
990:WA:SNTL,2020-02-24,44.8,31.1,33.44,194.0,0.0
990:WA:SNTL,2020-02-25,44.8,31.2,33.62,187.0,1.0
990:WA:SNTL,2020-02-26,44.8,31.2,36.32,179.0,1.0
990:WA:SNTL,2020-02-27,44.8,31.3,37.22,174.0,1.0
990:WA:SNTL,2020-02-28,44.8,31.4,38.3,170.0,1.0
990:WA:SNTL,2020-02-29,45.6,32.2,35.6,170.0,1.0
990:WA:SNTL,2020-03-01,45.6,32.2,33.08,167.0,0.0
990:WA:SNTL,2020-03-02,45.8,32.4,35.6,160.0,1.0
990:WA:SNTL,2020-03-03,46.0,32.8,38.66,162.0,1.0
990:WA:SNTL,2020-03-04,46.5,33.5,34.34,170.0,1.0
990:WA:SNTL,2020-03-05,46.5,33.5,39.74,162.0,1.0
990:WA:SNTL,2020-03-06,47.2,34.3,36.32,170.0,1.0
990:WA:SNTL,2020-03-07,47.3,34.4,34.88,167.0,1.0
990:WA:SNTL,2020-03-08,47.4,34.6,33.26,167.0,0.0
990:WA:SNTL,2020-03-09,47.4,34.7,29.3,162.0,0.0
990:WA:SNTL,2020-03-10,47.4,34.7,34.52,156.0,1.0
990:WA:SNTL,2020-03-11,47.6,34.9,36.14,151.0,0.0
990:WA:SNTL,2020-03-12,47.6,35.0,34.7,147.0,1.0
990:WA:SNTL,2020-03-13,47.6,35.1,33.8,140.0,0.0
990:WA:SNTL,2020-03-14,47.6,35.1,27.14,138.0,0.0
990:WA:SNTL,2020-03-15,47.6,35.2,31.46,132.0,0.0
990:WA:SNTL,2020-03-16,47.6,35.3,39.74,126.0,0.0
990:WA:SNTL,2020-03-17,47.7,35.5,44.06,126.0,1.0
990:WA:SNTL,2020-03-18,47.7,35.5,45.68,124.0,1.0
990:WA:SNTL,2020-03-19,47.7,35.7,44.06,122.0,1.0
990:WA:SNTL,2020-03-20,47.7,35.8,50.0,120.0,1.0
990:WA:SNTL,2020-03-21,47.7,36.0,48.92,124.0,1.0
990:WA:SNTL,2020-03-22,47.7,36.1,43.88,132.0,1.0
990:WA:SNTL,2020-03-23,47.9,36.4,40.82,142.0,1.0
990:WA:SNTL,2020-03-24,48.2,36.7,37.76,144.0,1.0
990:WA:SNTL,2020-03-25,48.2,36.8,40.28,144.0,1.0
990:WA:SNTL,2020-03-26,48.2,36.9,37.94,142.0,1.0
990:WA:SNTL,2020-03-27,48.2,37.0,41.9,138.0,1.0
990:WA:SNTL,2020-03-28,48.2,37.2,41.0,140.0,1.0
990:WA:SNTL,2020-03-29,49.0,38.1,38.12,170.0,1.0
990:WA:SNTL,2020-03-30,50.1,38.9,34.88,179.0,1.0
990:WA:SNTL,2020-03-31,50.8,39.4,37.04,177.0,0.0
990:WA:SNTL,2021-01-01,34.6,18.3,34.7,303.0,1.0
990:WA:SNTL,2021-01-02,36.0,19.8,34.52,380.0,1.0
990:WA:SNTL,2021-01-03,37.0,20.9,33.98,515.0,1.0
990:WA:SNTL,2021-01-04,38.1,22.5,33.8,480.0,1.0
990:WA:SNTL,2021-01-05,38.5,23.0,33.8,442.0,1.0
990:WA:SNTL,2021-01-06,40.1,25.1,35.96,422.0,1.0
990:WA:SNTL,2021-01-07,40.1,25.1,32.18,406.0,1.0
990:WA:SNTL,2021-01-08,40.3,25.2,35.6,368.0,1.0
990:WA:SNTL,2021-01-09,40.4,25.3,34.16,342.0,1.0
990:WA:SNTL,2021-01-10,40.9,25.4,34.34,318.0,1.0
990:WA:SNTL,2021-01-11,41.4,26.0,34.7,304.0,1.0
990:WA:SNTL,2021-01-12,41.6,28.6,35.42,416.0,1.0
990:WA:SNTL,2021-01-13,43.7,28.9,34.52,1360.0,0.0
990:WA:SNTL,2021-01-14,44.1,28.9,32.9,982.0,0.0
990:WA:SNTL,2021-01-15,45.9,29.1,38.3,669.0,1.0
990:WA:SNTL,2021-01-16,46.1,29.2,34.7,547.0,1.0
990:WA:SNTL,2021-01-17,46.3,29.5,36.32,476.0,1.0
990:WA:SNTL,2021-01-18,46.3,29.5,33.8,439.0,1.0
990:WA:SNTL,2021-01-19,46.3,29.6,33.26,394.0,1.0
990:WA:SNTL,2021-01-20,46.3,29.6,35.78,359.0,1.0
990:WA:SNTL,2021-01-21,46.4,29.7,32.9,335.0,1.0
990:WA:SNTL,2021-01-22,46.4,29.7,31.64,314.0,0.0
990:WA:SNTL,2021-01-23,46.3,29.6,24.62,295.0,0.0
990:WA:SNTL,2021-01-24,46.4,29.7,29.66,264.0,0.0
990:WA:SNTL,2021-01-25,46.5,29.8,31.82,261.0,0.0
990:WA:SNTL,2021-01-26,46.5,29.8,27.32,247.0,0.0
990:WA:SNTL,2021-01-27,46.6,29.9,30.02,229.0,0.0
990:WA:SNTL,2021-01-28,46.8,30.1,32.54,222.0,1.0
990:WA:SNTL,2021-01-29,46.9,30.1,31.1,212.0,0.0
990:WA:SNTL,2021-01-30,47.4,30.6,31.28,202.0,0.0
990:WA:SNTL,2021-01-31,48.2,32.0,34.7,192.0,0.0
990:WA:SNTL,2021-02-01,49.2,33.7,35.78,195.0,1.0
990:WA:SNTL,2021-02-02,50.9,34.8,34.34,223.0,1.0
990:WA:SNTL,2021-02-03,51.7,35.0,32.9,220.0,1.0
990:WA:SNTL,2021-02-04,51.7,35.1,36.32,199.0,1.0
990:WA:SNTL,2021-02-05,52.2,35.5,35.42,199.0,1.0
990:WA:SNTL,2021-02-06,52.3,36.0,34.7,199.0,1.0
990:WA:SNTL,2021-02-07,53.0,36.4,33.8,195.0,0.0
990:WA:SNTL,2021-02-08,53.3,36.5,28.22,192.0,0.0
990:WA:SNTL,2021-02-09,53.4,36.6,23.36,185.0,0.0
990:WA:SNTL,2021-02-10,53.4,36.6,21.02,185.0,0.0
990:WA:SNTL,2021-02-11,53.4,36.7,14.36,172.0,0.0
990:WA:SNTL,2021-02-12,53.4,36.7,16.16,156.0,0.0
990:WA:SNTL,2021-02-13,53.5,37.0,26.06,153.0,0.0
990:WA:SNTL,2021-02-14,53.9,37.2,28.22,147.0,0.0
990:WA:SNTL,2021-02-15,54.5,37.4,34.16,144.0,1.0
990:WA:SNTL,2021-02-16,54.6,37.5,35.06,144.0,1.0
990:WA:SNTL,2021-02-17,54.8,37.7,36.68,138.0,0.0
990:WA:SNTL,2021-02-18,54.9,38.0,32.9,132.0,0.0
990:WA:SNTL,2021-02-19,55.4,38.5,38.12,135.0,1.0
990:WA:SNTL,2021-02-20,55.5,38.6,35.24,132.0,1.0
990:WA:SNTL,2021-02-21,55.7,39.0,37.22,129.0,1.0
990:WA:SNTL,2021-02-22,56.7,40.4,34.7,310.0,1.0
990:WA:SNTL,2021-02-23,57.9,40.4,34.34,314.0,1.0
990:WA:SNTL,2021-02-24,58.0,40.3,31.46,266.0,0.0
990:WA:SNTL,2021-02-25,58.7,40.8,33.8,240.0,1.0
990:WA:SNTL,2021-02-26,59.0,41.2,34.52,244.0,1.0
990:WA:SNTL,2021-02-27,59.2,41.3,31.46,255.0,0.0
990:WA:SNTL,2021-02-28,59.5,41.5,37.4,208.0,1.0
990:WA:SNTL,2021-03-01,59.5,41.6,38.3,187.0,1.0
990:WA:SNTL,2021-03-02,59.6,41.8,37.4,174.0,1.0
990:WA:SNTL,2021-03-03,59.6,41.8,36.86,164.0,1.0
990:WA:SNTL,2021-03-04,59.6,41.8,38.66,158.0,1.0
990:WA:SNTL,2021-03-05,59.9,42.4,36.68,158.0,1.0
990:WA:SNTL,2021-03-06,59.9,42.6,37.76,164.0,1.0
990:WA:SNTL,2021-03-07,60.2,42.5,34.52,164.0,1.0
990:WA:SNTL,2021-03-08,60.3,42.6,33.44,164.0,0.0
990:WA:SNTL,2021-03-09,60.3,42.6,38.12,158.0,0.0
990:WA:SNTL,2021-03-10,60.4,42.5,38.12,152.0,1.0
990:WA:SNTL,2021-03-11,60.4,42.5,40.28,148.0,1.0
990:WA:SNTL,2021-03-12,60.4,42.5,41.72,142.0,0.0
990:WA:SNTL,2021-03-13,60.4,42.6,42.44,136.0,1.0
990:WA:SNTL,2021-03-14,60.4,42.7,41.0,136.0,1.0
990:WA:SNTL,2021-03-15,60.6,42.9,37.94,139.0,1.0
990:WA:SNTL,2021-03-16,60.5,42.9,40.1,136.0,0.0
990:WA:SNTL,2021-03-17,60.6,42.9,43.88,136.0,1.0
990:WA:SNTL,2021-03-18,60.6,42.9,41.54,133.0,1.0
990:WA:SNTL,2021-03-19,60.9,43.4,39.38,154.0,1.0
990:WA:SNTL,2021-03-20,61.1,43.7,38.3,160.0,1.0
990:WA:SNTL,2021-03-21,61.1,43.7,36.32,163.0,1.0
990:WA:SNTL,2021-03-22,61.4,43.9,38.66,163.0,1.0
990:WA:SNTL,2021-03-23,61.4,43.8,39.74,160.0,1.0
990:WA:SNTL,2021-03-24,61.7,44.1,40.64,160.0,1.0
990:WA:SNTL,2021-03-25,61.7,44.1,46.04,160.0,1.0
990:WA:SNTL,2021-03-26,61.6,44.0,40.82,157.0,1.0
990:WA:SNTL,2021-03-27,61.5,44.0,45.5,157.0,1.0
990:WA:SNTL,2021-03-28,62.2,45.1,40.82,192.0,1.0
990:WA:SNTL,2021-03-29,62.6,45.3,39.38,199.0,1.0
990:WA:SNTL,2021-03-30,62.7,44.9,37.94,189.0,1.0
990:WA:SNTL,2021-03-31,62.8,44.7,41.18,179.0,1.0
990:WA:SNTL,2022-01-01,45.7,18.4,20.66,189.0,0.0
990:WA:SNTL,2022-01-02,45.7,19.0,30.56,182.0,0.0
990:WA:SNTL,2022-01-03,47.7,22.2,29.66,178.0,0.0
990:WA:SNTL,2022-01-04,49.5,22.8,29.84,178.0,0.0
990:WA:SNTL,2022-01-05,50.1,23.0,25.34,170.0,0.0
990:WA:SNTL,2022-01-06,50.4,24.4,30.38,170.0,0.0
990:WA:SNTL,2022-01-07,52.4,25.9,35.24,325.0,1.0
990:WA:SNTL,2022-01-08,53.9,25.9,29.48,311.0,0.0
990:WA:SNTL,2022-01-09,54.0,25.9,32.54,226.0,0.0
990:WA:SNTL,2022-01-10,54.0,26.1,35.06,197.0,0.0
990:WA:SNTL,2022-01-11,54.6,26.9,35.42,265.0,1.0
990:WA:SNTL,2022-01-12,55.4,27.5,36.68,910.0,0.0
990:WA:SNTL,2022-01-13,55.5,27.6,37.58,1200.0,1.0
990:WA:SNTL,2022-01-14,55.5,27.8,36.68,897.0,1.0
990:WA:SNTL,2022-01-15,55.5,28.0,36.32,688.0,1.0
990:WA:SNTL,2022-01-16,55.5,28.2,37.58,568.0,1.0
990:WA:SNTL,2022-01-17,55.5,28.3,41.18,489.0,1.0
990:WA:SNTL,2022-01-18,55.6,28.4,37.76,457.0,1.0
990:WA:SNTL,2022-01-19,55.6,28.4,37.04,446.0,1.0
990:WA:SNTL,2022-01-20,56.4,29.4,38.84,810.0,1.0
990:WA:SNTL,2022-01-21,56.4,29.2,34.7,816.0,1.0
990:WA:SNTL,2022-01-22,56.4,28.6,36.86,633.0,1.0
990:WA:SNTL,2022-01-23,56.5,28.7,40.1,534.0,1.0
990:WA:SNTL,2022-01-24,56.5,28.7,37.58,473.0,1.0
990:WA:SNTL,2022-01-25,56.6,28.6,35.06,425.0,1.0
990:WA:SNTL,2022-01-26,56.7,28.5,37.22,389.0,1.0
990:WA:SNTL,2022-01-27,56.7,28.5,37.4,359.0,1.0
990:WA:SNTL,2022-01-28,56.8,28.6,39.74,329.0,1.0
990:WA:SNTL,2022-01-29,56.9,28.6,39.56,311.0,1.0
990:WA:SNTL,2022-01-30,56.8,29.1,39.38,292.0,1.0
990:WA:SNTL,2022-01-31,57.4,29.9,35.6,339.0,0.0
990:WA:SNTL,2022-02-01,57.5,29.5,30.38,301.0,0.0
990:WA:SNTL,2022-02-02,57.9,29.4,27.86,287.0,0.0
990:WA:SNTL,2022-02-03,57.8,29.7,36.68,274.0,1.0
990:WA:SNTL,2022-02-04,58.0,30.0,34.7,256.0,1.0
990:WA:SNTL,2022-02-05,58.1,30.2,37.58,252.0,1.0
990:WA:SNTL,2022-02-06,58.1,30.3,35.6,234.0,1.0
990:WA:SNTL,2022-02-07,58.2,30.3,37.58,226.0,1.0
990:WA:SNTL,2022-02-08,58.2,30.4,35.96,222.0,1.0
990:WA:SNTL,2022-02-09,58.2,30.4,37.94,214.0,1.0
990:WA:SNTL,2022-02-10,58.2,30.5,40.1,214.0,1.0
990:WA:SNTL,2022-02-11,58.2,30.5,37.22,218.0,1.0
990:WA:SNTL,2022-02-12,58.3,30.5,40.1,218.0,0.0
990:WA:SNTL,2022-02-13,58.3,30.3,40.46,214.0,1.0
990:WA:SNTL,2022-02-14,58.3,30.4,39.2,218.0,1.0
990:WA:SNTL,2022-02-15,58.3,30.4,38.66,218.0,1.0
990:WA:SNTL,2022-02-16,58.3,30.4,38.12,214.0,0.0
990:WA:SNTL,2022-02-17,58.3,30.3,38.3,209.0,0.0
990:WA:SNTL,2022-02-18,58.4,30.3,39.56,205.0,0.0
990:WA:SNTL,2022-02-19,58.6,30.6,37.94,201.0,1.0
990:WA:SNTL,2022-02-20,58.9,31.0,34.7,205.0,1.0
990:WA:SNTL,2022-02-21,58.9,31.0,32.54,197.0,0.0
990:WA:SNTL,2022-02-22,59.5,30.9,21.38,189.0,0.0
990:WA:SNTL,2022-02-23,60.1,30.8,23.72,178.0,0.0
990:WA:SNTL,2022-02-24,59.5,30.9,26.6,178.0,0.0
990:WA:SNTL,2022-02-25,59.8,30.9,29.66,170.0,0.0
990:WA:SNTL,2022-02-26,59.7,30.9,38.84,162.0,1.0
990:WA:SNTL,2022-02-27,60.3,32.2,36.5,162.0,1.0
990:WA:SNTL,2022-02-28,62.2,34.8,35.42,218.0,1.0
990:WA:SNTL,2022-03-01,64.3,36.9,37.22,540.0,0.0
990:WA:SNTL,2022-03-02,64.9,36.7,37.58,545.0,1.0
990:WA:SNTL,2022-03-03,65.1,37.0,37.22,489.0,1.0
990:WA:SNTL,2022-03-04,65.1,36.8,37.4,446.0,1.0
990:WA:SNTL,2022-03-05,65.1,36.8,39.2,389.0,1.0
990:WA:SNTL,2022-03-06,65.2,36.8,40.82,344.0,1.0
990:WA:SNTL,2022-03-07,65.1,36.9,42.26,311.0,1.0
990:WA:SNTL,2022-03-08,65.2,37.1,38.48,287.0,1.0
990:WA:SNTL,2022-03-09,65.4,37.1,31.28,269.0,0.0
990:WA:SNTL,2022-03-10,65.6,37.0,35.96,247.0,1.0
990:WA:SNTL,2022-03-11,65.4,37.0,37.58,239.0,0.0
990:WA:SNTL,2022-03-12,65.4,37.1,42.98,222.0,1.0
990:WA:SNTL,2022-03-13,65.6,37.3,40.46,209.0,0.0
990:WA:SNTL,2022-03-14,65.8,37.8,38.66,205.0,1.0
990:WA:SNTL,2022-03-15,66.4,38.4,37.04,265.0,1.0
990:WA:SNTL,2022-03-16,66.6,38.4,37.4,283.0,1.0
990:WA:SNTL,2022-03-17,66.7,38.3,36.5,269.0,1.0
990:WA:SNTL,2022-03-18,66.7,38.2,39.74,256.0,1.0
990:WA:SNTL,2022-03-19,67.3,38.7,36.5,252.0,1.0
990:WA:SNTL,2022-03-20,67.5,38.8,34.16,252.0,1.0
990:WA:SNTL,2022-03-21,67.6,38.8,40.28,234.0,1.0
990:WA:SNTL,2022-03-22,67.6,39.0,43.16,230.0,1.0
990:WA:SNTL,2022-03-23,67.8,39.2,45.68,297.0,1.0
990:WA:SNTL,2022-03-24,67.8,39.3,41.36,404.0,1.0
990:WA:SNTL,2022-03-25,67.9,38.3,44.78,389.0,1.0
990:WA:SNTL,2022-03-26,67.9,38.2,40.64,354.0,1.0
990:WA:SNTL,2022-03-27,68.0,38.5,45.86,384.0,1.0
990:WA:SNTL,2022-03-28,68.0,38.4,43.34,489.0,1.0
990:WA:SNTL,2022-03-29,68.0,37.9,47.48,528.0,1.0
990:WA:SNTL,2022-03-30,68.1,37.5,42.08,563.0,1.0
990:WA:SNTL,2022-03-31,68.1,37.1,42.62,551.0,1.0
990:WA:SNTL,2023-01-01,25.7,14.8,33.62,385.0,0.0
990:WA:SNTL,2023-01-02,25.7,14.8,29.66,325.0,0.0
990:WA:SNTL,2023-01-03,25.7,14.8,29.48,287.0,0.0
990:WA:SNTL,2023-01-04,25.7,14.8,29.3,256.0,0.0
990:WA:SNTL,2023-01-05,25.9,15.0,34.34,230.0,0.0
990:WA:SNTL,2023-01-06,26.2,15.3,34.7,222.0,0.0
990:WA:SNTL,2023-01-07,26.5,15.4,35.6,205.0,1.0
990:WA:SNTL,2023-01-08,26.8,15.8,34.7,193.0,1.0
990:WA:SNTL,2023-01-09,26.9,15.9,35.24,189.0,1.0
990:WA:SNTL,2023-01-10,27.4,16.4,34.7,185.0,1.0
990:WA:SNTL,2023-01-11,27.4,16.4,34.88,174.0,0.0
990:WA:SNTL,2023-01-12,28.8,17.9,34.34,189.0,0.0
990:WA:SNTL,2023-01-13,29.9,18.7,34.7,385.0,0.0
990:WA:SNTL,2023-01-14,30.1,18.6,35.78,450.0,1.0
990:WA:SNTL,2023-01-15,30.1,18.1,37.04,422.0,0.0
990:WA:SNTL,2023-01-16,30.4,18.3,35.78,349.0,1.0
990:WA:SNTL,2023-01-17,30.4,18.3,34.7,306.0,0.0
990:WA:SNTL,2023-01-18,31.2,19.2,34.34,269.0,0.0
990:WA:SNTL,2023-01-19,31.2,19.2,32.72,251.0,0.0
990:WA:SNTL,2023-01-20,31.2,19.2,30.56,226.0,0.0
990:WA:SNTL,2023-01-21,31.3,19.3,34.52,201.0,0.0
990:WA:SNTL,2023-01-22,31.4,19.4,32.9,189.0,0.0
990:WA:SNTL,2023-01-23,31.4,19.4,33.62,177.0,0.0
990:WA:SNTL,2023-01-24,31.4,19.4,35.6,161.0,0.0
990:WA:SNTL,2023-01-25,31.4,19.4,35.06,154.0,0.0
990:WA:SNTL,2023-01-26,31.4,19.4,33.8,143.0,1.0
990:WA:SNTL,2023-01-27,31.7,19.8,35.42,136.0,1.0
990:WA:SNTL,2023-01-28,31.7,19.8,33.98,132.0,0.0
990:WA:SNTL,2023-01-29,31.7,19.8,23.9,121.0,0.0
990:WA:SNTL,2023-01-30,31.7,19.6,23.72,98.5,0.0
990:WA:SNTL,2023-01-31,31.7,19.8,27.68,103.0,0.0
990:WA:SNTL,2023-02-01,31.8,19.9,34.7,104.0,0.0
990:WA:SNTL,2023-02-02,31.8,19.9,33.98,99.9000015258789,0.0
990:WA:SNTL,2023-02-03,31.8,20.1,35.96,98.4000015258789,0.0
990:WA:SNTL,2023-02-04,32.2,20.5,35.96,104.0,1.0
990:WA:SNTL,2023-02-05,32.2,20.6,35.96,97.9000015258789,0.0
990:WA:SNTL,2023-02-06,32.2,20.7,36.32,98.30000305175781,1.0
990:WA:SNTL,2023-02-07,33.1,21.4,35.06,122.0,1.0
990:WA:SNTL,2023-02-08,33.5,21.9,33.8,129.0,0.0
990:WA:SNTL,2023-02-09,33.8,22.3,34.16,113.0,1.0
990:WA:SNTL,2023-02-10,34.2,22.7,36.5,115.0,1.0
990:WA:SNTL,2023-02-11,34.2,22.7,34.16,116.0,1.0
990:WA:SNTL,2023-02-12,34.2,22.8,36.32,111.0,1.0
990:WA:SNTL,2023-02-13,34.7,23.6,34.7,139.0,1.0
990:WA:SNTL,2023-02-14,34.7,23.6,30.74,139.0,0.0
990:WA:SNTL,2023-02-15,34.7,23.4,29.12,131.0,0.0
990:WA:SNTL,2023-02-16,34.7,23.3,33.26,124.0,0.0
990:WA:SNTL,2023-02-17,34.8,23.4,35.06,126.0,1.0
990:WA:SNTL,2023-02-18,34.9,23.4,36.5,121.0,0.0
990:WA:SNTL,2023-02-19,35.0,23.5,35.06,117.0,1.0
990:WA:SNTL,2023-02-20,35.4,24.1,37.04,127.0,1.0
990:WA:SNTL,2023-02-21,36.0,24.8,34.52,157.0,1.0
990:WA:SNTL,2023-02-22,36.1,24.9,33.08,145.0,0.0
990:WA:SNTL,2023-02-23,36.0,24.8,20.66,142.0,0.0
990:WA:SNTL,2023-02-24,36.0,24.6,21.02,134.0,0.0
990:WA:SNTL,2023-02-25,36.1,24.7,31.1,121.0,0.0
990:WA:SNTL,2023-02-26,36.4,25.2,30.2,127.0,0.0
990:WA:SNTL,2023-02-27,37.1,25.4,27.86,120.0,0.0
990:WA:SNTL,2023-02-28,37.4,25.6,31.64,113.0,0.0
990:WA:SNTL,2023-03-01,37.4,25.6,30.56,110.0,0.0
990:WA:SNTL,2023-03-02,38.0,26.1,30.92,103.0,0.0
990:WA:SNTL,2023-03-03,38.5,26.7,31.82,100.0,0.0
990:WA:SNTL,2023-03-04,38.7,26.9,33.8,97.19999694824219,0.0
990:WA:SNTL,2023-03-05,38.8,26.9,35.06,94.0999984741211,1.0
990:WA:SNTL,2023-03-06,38.8,26.9,33.98,94.0999984741211,0.0
990:WA:SNTL,2023-03-07,38.7,26.8,37.58,88.0,0.0
990:WA:SNTL,2023-03-08,38.7,26.8,36.68,88.0,0.0
990:WA:SNTL,2023-03-09,38.7,26.7,35.6,85.0,0.0
990:WA:SNTL,2023-03-10,38.8,26.8,34.7,82.0,0.0
990:WA:SNTL,2023-03-11,39.0,27.0,34.7,82.0,1.0
990:WA:SNTL,2023-03-12,39.1,27.2,36.14,79.0999984741211,0.0
990:WA:SNTL,2023-03-13,41.4,29.4,35.06,97.19999694824219,1.0
990:WA:SNTL,2023-03-14,41.7,29.9,35.6,103.0,1.0
990:WA:SNTL,2023-03-15,41.8,30.0,34.88,97.19999694824219,0.0
990:WA:SNTL,2023-03-16,41.8,30.0,36.86,91.0,0.0
990:WA:SNTL,2023-03-17,41.7,30.1,38.12,91.0,0.0
990:WA:SNTL,2023-03-18,41.7,30.1,39.38,88.0,0.0
990:WA:SNTL,2023-03-19,41.7,30.2,40.1,88.0,1.0
990:WA:SNTL,2023-03-20,41.7,30.3,42.26,91.0,1.0
990:WA:SNTL,2023-03-21,41.8,30.6,45.68,100.0,1.0
990:WA:SNTL,2023-03-22,41.8,30.6,47.12,107.0,1.0
990:WA:SNTL,2023-03-23,41.9,30.7,41.36,110.0,1.0
990:WA:SNTL,2023-03-24,42.1,31.0,36.32,113.0,1.0
990:WA:SNTL,2023-03-25,42.2,31.1,36.32,117.0,0.0
990:WA:SNTL,2023-03-26,42.3,31.1,36.5,113.0,0.0
990:WA:SNTL,2023-03-27,42.2,31.1,42.44,110.0,0.0
990:WA:SNTL,2023-03-28,42.2,31.2,44.24,107.0,0.0
990:WA:SNTL,2023-03-29,42.3,31.3,46.76,103.0,0.0
990:WA:SNTL,2023-03-30,42.3,31.4,46.04,107.0,1.0
990:WA:SNTL,2023-03-31,42.3,31.5,39.92,110.0,1.0
990:WA:SNTL,2024-01-01,24.1,6.4,32.54,227.0,0.0
990:WA:SNTL,2024-01-02,24.1,6.3,30.2,213.0,0.0
